"year","trial_name","trial_type","plot_width","plot_length","plant_date","harvest_date","location","accession_name_syn","plot_name","rep_number","plot_number","row_number","col_number","check_test","notes","accession_name","check_released","latitude","longitude","altitude","department","country","ag_zone","location_short","CAD_5mon","CAD_7mon","CBB_5mon","CBB_7mon","WAB_20min_10mon","WAB_30min_10mon","carotenoidtotal","betacarotenoid_nirs","branch_number","CAD_3mon","CBB_3mon","DM_gravity","DM_nirs","height_1st_branch","yield_ha","harvest_number_plan","germination_perc","yield_ha_v2","DM_yield_ha","root_weight_plot","vigor1_5","lodging1_3","lodging1_3_6mon","root_number_commercial","root_weight_commercial","stake_plant","planted_number_plot","plant_type","height","height_wt_leaf","harvest_number","root_skin_color1_3","root_constriction1_3","root_type1_5","root_length1_3","root_number","root_weight_air","root_weight_water","root_rot_number","germinated_number_plot","root_peduncle1_3","root_shape1_6","thrips1_5","carotenoid1_8"
2021,"202183DVPRC_momi","202183DVPRC_momi",6.5,3.5,"2021-September-13","2022-June-17","Momil. Cordoba, Colombia",NA,"202183DVPRC_momi_rep3_SM3640-20_58",3,58,15,2,"test"," (Operator: lizbethpino, Time: )","SM3640-20","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,38.39104561,NA,260,18.43711844,9,100,18.4371184371184,7.07820254836386,15.1,5,NA,NA,15,7.2,10,25,2,260,40,9,3,1,3,1,47,4100,504,NA,25,1,1,1,NA
2021,"202183DVPRC_momi","202183DVPRC_momi",6.5,3.5,"2021-September-13","2022-June-17","Momil. Cordoba, Colombia",NA,"202183DVPRC_momi_rep3_SM3641-2_52",3,52,13,4,"test"," (Operator: lizbethpino, Time: )","SM3641-2","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,37.63384279,NA,120,26.86202686,9,100,26.8620268620269,10.1092129594628,22,5,NA,NA,23,14.1,8,25,3,230,30,9,3,1,1,2,53,3900,465,NA,25,1,3,1,NA
2021,"202183DVPRC_momi","202183DVPRC_momi",6.5,3.5,"2021-September-13","2022-June-17","Momil. Cordoba, Colombia","Caiseli,Caiselli,CAISELLI","202183DVPRC_momi_rep3_SMB2446-2_61",3,61,16,4,"check"," (Operator: lizbethpino, Time: )","SMB2446-2_is_Caiseli","check_released",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,39.90784287,NA,240,27.04517705,9,100,27.045177045177,10.7931467591026,22.15,4,NA,NA,30,13,12,25,1,240,60,9,3,2,1,2,58,4200,547,2,25,1,3,1,NA
2021,"202183DVPRC_momi","202183DVPRC_momi",6.5,3.5,"2021-September-13","2022-June-17","Momil. Cordoba, Colombia","Tai8","202183DVPRC_momi_rep3_TAI8_51",3,51,13,3,"check"," (Operator: lizbethpino, Time: )","TAI8_is_TAI","check_released",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,34.58944617,NA,160,24.63980464,9,100,24.6398046398046,8.52277196227839,20.18,5,NA,NA,20,15.35,10,25,3,220,30,9,1,1,3,2,37,3950,411,1,25,1,3,1,NA
2020,"202051DMPRC_pivi","202051DMPRC_pivi",5,4,"2020-September-02","2021-July-21","Pivijay. Magdalena, Colombia","Bellotti","202051DMPRC_pivi_rep1_BELLOTI_12",1,12,3,2,"check"," (Operator: lizbethpino, Time: )","SM2775-4_is_Bellotti","check_released",10.41666667,-74.31666667,51,"Magdalena","Colombia","Subhumid lowland tropics","pivi",NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,37.00195105,NA,120,17.08333333,9,92,17.0833333333333,6.32116663770833,12.3,4,1,1,35,10.5,12,25,1,240,40,9,2,1,1,3,55,4900,569,0,23,1,3,1,1
2020,"202051DMPRC_pivi","202051DMPRC_pivi",5,4,"2020-September-02","2021-July-21","Pivijay. Magdalena, Colombia",NA,"202051DMPRC_pivi_rep1_CG1141-1_8",1,8,7,2,"check"," (Operator: lizbethpino, Time: )","CG1141-1_is_Costena","check_released",10.41666667,-74.31666667,51,"Magdalena","Colombia","Subhumid lowland tropics","pivi",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,36.22396067,NA,160,14.58333333,9,100,14.5833333333333,5.28266093104167,10.5,4,1,1,28,7.4,8,25,1,195,50,9,3,1,1,3,48,4525,508,0,25,1,2,1,1
2020,"202051DMPRC_pivi","202051DMPRC_pivi",5,4,"2020-September-02","2021-July-21","Pivijay. Magdalena, Colombia",NA,"202051DMPRC_pivi_rep1_CM4919-1_4",1,4,4,1,"check"," (Operator: lizbethpino, Time: )","CM4919-1_is_Veronica","check_released",10.41666667,-74.31666667,51,"Magdalena","Colombia","Subhumid lowland tropics","pivi",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,32.89414708,NA,185,11.38888889,9,96,11.3888888888889,3.74627786188889,8.2,3,1,1,28,5.7,8,25,1,185,40,9,3,1,2,3,62,4750,453,0,24,1,3,1,5
2020,"202051DMPRC_pivi","202051DMPRC_pivi",5,4,"2020-September-02","2021-July-21","Pivijay. Magdalena, Colombia",NA,"202051DMPRC_pivi_rep1_GM8867-27_10",1,10,5,2,"test"," (Operator: lizbethpino, Time: )","GM8867-27","test",10.41666667,-74.31666667,51,"Magdalena","Colombia","Subhumid lowland tropics","pivi",NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,37.66650911,NA,105,21.11111111,9,96,21.1111111111111,7.95181858988889,15.2,4,1,1,40,12.2,8,25,1,195,30,9,1,2,1,3,75,4925,588,0,24,1,3,1,2
2020,"202051DMPRC_pivi","202051DMPRC_pivi",5,4,"2020-September-02","2021-July-21","Pivijay. Magdalena, Colombia",NA,"202051DMPRC_pivi_rep1_GM8868-59_5",1,5,5,1,"test"," (Operator: lizbethpino, Time: )","GM8868-59","test",10.41666667,-74.31666667,51,"Magdalena","Colombia","Subhumid lowland tropics","pivi",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,35.60727377,NA,220,15,9,92,15,5.3410910655,10.8,4,1,1,30,8.2,10,25,1,260,50,9,1,1,2,3,55,4900,535,1,23,1,3,1,1
2020,"202051DMPRC_pivi","202051DMPRC_pivi",5,4,"2020-September-02","2021-July-21","Pivijay. Magdalena, Colombia",NA,"202051DMPRC_pivi_rep1_GM9109-5_7",1,7,7,1,"test"," (Operator: lizbethpino, Time: )","GM9109-5","test",10.41666667,-74.31666667,51,"Magdalena","Colombia","Subhumid lowland tropics","pivi",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,38.69463225,NA,160,13.61111111,9,92,13.6111111111111,5.26676938958333,9.8,4,1,1,31,5.3,8,25,1,205,30,9,3,1,3,3,59,5000,622,0,23,1,3,1,1
2020,"202051DMPRC_pivi","202051DMPRC_pivi",5,4,"2020-September-02","2021-July-21","Pivijay. Magdalena, Colombia",NA,"202051DMPRC_pivi_rep1_GM9122-1_3",1,3,3,1,"test"," (Operator: lizbethpino, Time: )","GM9122-1","test",10.41666667,-74.31666667,51,"Magdalena","Colombia","Subhumid lowland tropics","pivi",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,34.83731752,NA,240,19.44444444,9,96,19.4444444444444,6.77392285111111,14,4,1,1,47,9,8,25,2,280,40,9,2,1,2,3,92,4900,516,0,24,1,2,2,2
2020,"202051DMPRC_pivi","202051DMPRC_pivi",5,4,"2020-September-02","2021-July-21","Pivijay. Magdalena, Colombia",NA,"202051DMPRC_pivi_rep1_GM9124-13_11",1,11,4,2,"test"," (Operator: lizbethpino, Time: )","GM9124-13","test",10.41666667,-74.31666667,51,"Magdalena","Colombia","Subhumid lowland tropics","pivi",NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,38.51010351,NA,115,10.55555556,9,92,10.5555555555556,4.0649553705,7.6,3,1,1,31,6.5,10,25,3,205,40,9,2,1,2,2,40,4850,599,2,23,1,2,3,2
2020,"202051DMPRC_pivi","202051DMPRC_pivi",5,4,"2020-September-02","2021-July-21","Pivijay. Magdalena, Colombia",NA,"202051DMPRC_pivi_rep1_SM2828-28_14",1,14,1,2,"test"," (Operator: lizbethpino, Time: )","SM2828-28","test",10.41666667,-74.31666667,51,"Magdalena","Colombia","Subhumid lowland tropics","pivi",NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,36.95209888,NA,80,15.27777778,9,100,15.2777777777778,5.64545955111111,11,3,1,1,40,9.7,6,25,2,175,35,9,3,NA,1,3,55,4850,562,0,25,1,3,1,1
2020,"202051DMPRC_pivi","202051DMPRC_pivi",5,4,"2020-September-02","2021-July-21","Pivijay. Magdalena, Colombia",NA,"202051DMPRC_pivi_rep1_SM3559-11_13",1,13,2,2,"test"," (Operator: lizbethpino, Time: )","SM3559-11","test",10.41666667,-74.31666667,51,"Magdalena","Colombia","Subhumid lowland tropics","pivi",NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,35.46179463,NA,90,14.58333333,9,96,14.5833333333333,5.171511716875,10.5,4,1,1,30,7.8,6,25,2,140,25,9,1,1,2,3,50,4850,526,0,24,1,3,1,2
2020,"202051DMPRC_pivi","202051DMPRC_pivi",5,4,"2020-September-02","2021-July-21","Pivijay. Magdalena, Colombia",NA,"202051DMPRC_pivi_rep1_SM3640-20_1",1,1,1,1,"test"," (Operator: lizbethpino, Time: )","SM3640-20","test",10.41666667,-74.31666667,51,"Magdalena","Colombia","Subhumid lowland tropics","pivi",NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,34.58785324,NA,115,12.5,9,80,12.5,4.323481655,9,4,1,1,25,5.9,8,25,2,180,40,9,3,1,3,3,50,4700,489,0,20,1,3,1,1
2020,"202051DMPRC_pivi","202051DMPRC_pivi",5,4,"2020-September-02","2021-July-21","Pivijay. Magdalena, Colombia",NA,"202051DMPRC_pivi_rep1_SM3641-2_2",1,2,2,1,"test"," (Operator: lizbethpino, Time: )","SM3641-2","test",10.41666667,-74.31666667,51,"Magdalena","Colombia","Subhumid lowland tropics","pivi",NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,36.88718593,NA,130,18.19444444,9,88,18.1944444444444,6.71141855115278,13.1,4,1,1,35,8.8,8,25,1,210,30,9,3,1,2,2,80,4950,572,0,22,1,2,1,1
2020,"202051DMPRC_pivi","202051DMPRC_pivi",5,4,"2020-September-02","2021-July-21","Pivijay. Magdalena, Colombia","Caiseli,Caiselli,CAISELLI","202051DMPRC_pivi_rep1_SMB2446-2_6",1,6,6,1,"check"," (Operator: lizbethpino, Time: )","SMB2446-2_is_Caiseli","check_released",10.41666667,-74.31666667,51,"Magdalena","Colombia","Subhumid lowland tropics","pivi",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,34.5151184,NA,220,9.166666667,9,100,9.16666666666667,3.16388585333333,6.6,4,1,1,25,4.5,10,25,1,220,30,9,2,1,3,3,45,4900,508,0,25,1,3,1,1
2020,"202051DMPRC_pivi","202051DMPRC_pivi",5,4,"2020-September-02","2021-July-21","Pivijay. Magdalena, Colombia","Tai8","202051DMPRC_pivi_rep1_TAI8_9",1,9,6,2,"check"," (Operator: lizbethpino, Time: )","TAI8_is_TAI","check_released",10.41666667,-74.31666667,51,"Magdalena","Colombia","Subhumid lowland tropics","pivi",NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,26.08811421,NA,70,20.13888889,9,96,20.1388888888889,5.25385633395833,14.5,4,1,1,39,12,8,25,1,165,30,9,1,1,1,3,64,4800,282,3,24,1,2,1,3
2020,"202051DMPRC_pivi","202051DMPRC_pivi",5,4,"2020-September-02","2021-July-21","Pivijay. Magdalena, Colombia","Bellotti","202051DMPRC_pivi_rep2_BELLOTI_22",2,22,7,4,"check"," (Operator: lizbethpino, Time: )","SM2775-4_is_Bellotti","check_released",10.41666667,-74.31666667,51,"Magdalena","Colombia","Subhumid lowland tropics","pivi",NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,37.37267442,NA,125,23.88888889,9,76,23.8888888888889,8.927916667,17.2,4,1,1,49,17,12,25,1,250,50,9,3,1,1,3,64,4875,575,1,19,1,3,1,1
2020,"202051DMPRC_pivi","202051DMPRC_pivi",5,4,"2020-September-02","2021-July-21","Pivijay. Magdalena, Colombia",NA,"202051DMPRC_pivi_rep2_CG1141-1_19",2,19,5,3,"check"," (Operator: lizbethpino, Time: )","CG1141-1_is_Costena","check_released",10.41666667,-74.31666667,51,"Magdalena","Colombia","Subhumid lowland tropics","pivi",NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,36.52263752,NA,80,14.58333333,9,96,14.5833333333333,5.32621797166667,10.5,4,1,1,30,7.5,8,25,1,195,50,9,3,1,2,3,71,4800,546,0,24,1,2,1,1
2020,"202051DMPRC_pivi","202051DMPRC_pivi",5,4,"2020-September-02","2021-July-21","Pivijay. Magdalena, Colombia",NA,"202051DMPRC_pivi_rep2_CM4919-1_26",2,26,3,4,"check"," (Operator: lizbethpino, Time: )","CM4919-1_is_Veronica","check_released",10.41666667,-74.31666667,51,"Magdalena","Colombia","Subhumid lowland tropics","pivi",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,33.87505157,NA,175,15.97222222,9,96,15.9722222222222,5.41059851465278,11.5,4,1,1,40,10.3,8,25,1,190,25,9,3,1,1,3,55,4850,487,0,24,1,3,1,5
2020,"202051DMPRC_pivi","202051DMPRC_pivi",5,4,"2020-September-02","2021-July-21","Pivijay. Magdalena, Colombia",NA,"202051DMPRC_pivi_rep2_GM8867-27_18",2,18,4,3,"test"," (Operator: lizbethpino, Time: )","GM8867-27","test",10.41666667,-74.31666667,51,"Magdalena","Colombia","Subhumid lowland tropics","pivi",NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,34.96517976,NA,95,11.80555556,9,100,11.8055555555556,4.12783372166667,8.5,4,1,1,20,6,6,25,3,180,15,9,1,1,2,2,40,4200,445,0,25,1,3,3,4
2020,"202051DMPRC_pivi","202051DMPRC_pivi",5,4,"2020-September-02","2021-July-21","Pivijay. Magdalena, Colombia",NA,"202051DMPRC_pivi_rep2_GM8868-59_21",2,21,7,3,"test"," (Operator: lizbethpino, Time: )","GM8868-59","test",10.41666667,-74.31666667,51,"Magdalena","Colombia","Subhumid lowland tropics","pivi",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,36.7963573,NA,240,20.83333333,9,100,20.8333333333333,7.66590777083333,15,4,1,1,43,12.7,10,25,1,270,70,9,1,1,1,3,74,4700,541,0,25,1,3,1,1
2020,"202051DMPRC_pivi","202051DMPRC_pivi",5,4,"2020-September-02","2021-July-21","Pivijay. Magdalena, Colombia",NA,"202051DMPRC_pivi_rep2_GM9109-5_20",2,20,6,3,"test"," (Operator: lizbethpino, Time: )","GM9109-5","test",10.41666667,-74.31666667,51,"Magdalena","Colombia","Subhumid lowland tropics","pivi",NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,38.91257796,NA,140,14.86111111,9,100,14.8611111111111,5.78284144683333,10.7,3,1,1,32,8,6,25,1,180,20,9,3,1,2,3,59,4400,552,0,25,1,3,1,1
2020,"202051DMPRC_pivi","202051DMPRC_pivi",5,4,"2020-September-02","2021-July-21","Pivijay. Magdalena, Colombia",NA,"202051DMPRC_pivi_rep2_GM9122-1_16",2,16,2,3,"test"," (Operator: lizbethpino, Time: )","GM9122-1","test",10.41666667,-74.31666667,51,"Magdalena","Colombia","Subhumid lowland tropics","pivi",NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,34.89543828,NA,120,12.08333333,9,96,12.0833333333333,4.2165321255,8.7,4,1,1,25,5.5,6,25,3,240,35,9,2,1,3,3,40,5000,528,0,24,1,3,1,1
2020,"202051DMPRC_pivi","202051DMPRC_pivi",5,4,"2020-September-02","2021-July-21","Pivijay. Magdalena, Colombia",NA,"202051DMPRC_pivi_rep2_GM9124-13_28",2,28,1,4,"test"," (Operator: lizbethpino, Time: )","GM9124-13","test",10.41666667,-74.31666667,51,"Magdalena","Colombia","Subhumid lowland tropics","pivi",NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,36.83673587,NA,120,12.77777778,9,68,12.7777777777778,4.70691625005556,9.2,3,1,1,28,8.8,8,25,3,200,35,9,3,1,1,3,34,4900,565,0,17,1,3,3,1
2020,"202051DMPRC_pivi","202051DMPRC_pivi",5,4,"2020-September-02","2021-July-21","Pivijay. Magdalena, Colombia",NA,"202051DMPRC_pivi_rep2_SM2828-28_27",2,27,2,4,"test"," (Operator: lizbethpino, Time: )","SM2828-28","test",10.41666667,-74.31666667,51,"Magdalena","Colombia","Subhumid lowland tropics","pivi",NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,37.30176791,NA,85,16.94444444,9,100,16.9444444444444,6.32057734030556,12.2,4,1,1,41,9.5,6,25,3,170,25,9,3,1,1,3,63,5000,588,0,25,1,3,1,1
2020,"202051DMPRC_pivi","202051DMPRC_pivi",5,4,"2020-September-02","2021-July-21","Pivijay. Magdalena, Colombia",NA,"202051DMPRC_pivi_rep2_SM3559-11_17",2,17,3,3,"test"," (Operator: lizbethpino, Time: )","SM3559-11","test",10.41666667,-74.31666667,51,"Magdalena","Colombia","Subhumid lowland tropics","pivi",NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,36.4387218,NA,130,16.66666667,9,96,16.6666666666667,6.0731203,12,4,1,1,26,8.6,6,25,3,190,10,9,1,2,1,3,64,4200,476,0,24,1,3,1,1
2020,"202051DMPRC_pivi","202051DMPRC_pivi",5,4,"2020-September-02","2021-July-21","Pivijay. Magdalena, Colombia",NA,"202051DMPRC_pivi_rep2_SM3640-20_24",2,24,5,4,"test"," (Operator: lizbethpino, Time: )","SM3640-20","test",10.41666667,-74.31666667,51,"Magdalena","Colombia","Subhumid lowland tropics","pivi",NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,36.54201389,NA,150,11.38888889,9,100,11.3888888888889,4.16172935969444,8.2,4,1,1,25,5.2,8,25,3,210,15,9,3,1,3,2,61,4550,518,0,25,1,3,1,1
2020,"202051DMPRC_pivi","202051DMPRC_pivi",5,4,"2020-September-02","2021-July-21","Pivijay. Magdalena, Colombia",NA,"202051DMPRC_pivi_rep2_SM3641-2_15",2,15,1,3,"test"," (Operator: lizbethpino, Time: )","SM3641-2","test",10.41666667,-74.31666667,51,"Magdalena","Colombia","Subhumid lowland tropics","pivi",NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,35.07973961,NA,110,13.88888889,9,96,13.8888888888889,4.87218605694444,10,3,1,1,27,7.5,8,25,3,185,30,9,3,2,2,2,72,4900,522,0,24,1,2,1,1
2020,"202051DMPRC_pivi","202051DMPRC_pivi",5,4,"2020-September-02","2021-July-21","Pivijay. Magdalena, Colombia","Caiseli,Caiselli,CAISELLI","202051DMPRC_pivi_rep2_SMB2446-2_25",2,25,4,4,"check"," (Operator: lizbethpino, Time: )","SMB2446-2_is_Caiseli","check_released",10.41666667,-74.31666667,51,"Magdalena","Colombia","Subhumid lowland tropics","pivi",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,35.23271693,NA,230,11.80555556,9,100,11.8055555555556,4.15941797090278,8.5,3,1,1,25,6.7,8,25,1,230,40,9,3,1,2,3,50,4725,507,1,25,1,3,1,2
2020,"202051DMPRC_pivi","202051DMPRC_pivi",5,4,"2020-September-02","2021-July-21","Pivijay. Magdalena, Colombia","Tai8","202051DMPRC_pivi_rep2_TAI8_23",2,23,6,4,"check"," (Operator: lizbethpino, Time: )","TAI8_is_TAI","check_released",10.41666667,-74.31666667,51,"Magdalena","Colombia","Subhumid lowland tropics","pivi",NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,27.11972077,NA,110,13.61111111,9,88,13.6111111111111,3.69129532702778,9.8,4,1,1,31,7.1,8,25,3,175,15,9,1,2,1,3,55,4900,316,1,22,1,2,1,3
2020,"202051DMPRC_pivi","202051DMPRC_pivi",5,4,"2020-September-02","2021-July-21","Pivijay. Magdalena, Colombia","Bellotti","202051DMPRC_pivi_rep3_BELLOTI_41",3,41,2,6,"check"," (Operator: lizbethpino, Time: )","SM2775-4_is_Bellotti","check_released",10.41666667,-74.31666667,51,"Magdalena","Colombia","Subhumid lowland tropics","pivi",NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,37.58471681,NA,90,20.55555556,9,88,20.5555555555556,7.72574734427778,14.8,4,1,1,39,12.3,8,25,1,230,50,9,3,1,1,3,56,4950,589,0,22,1,3,1,1
2020,"202051DMPRC_pivi","202051DMPRC_pivi",5,4,"2020-September-02","2021-July-21","Pivijay. Magdalena, Colombia",NA,"202051DMPRC_pivi_rep3_CG1141-1_33",3,33,5,5,"check"," (Operator: lizbethpino, Time: )","CG1141-1_is_Costena","check_released",10.41666667,-74.31666667,51,"Magdalena","Colombia","Subhumid lowland tropics","pivi",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,36.15364159,NA,170,16.94444444,9,96,16.9444444444444,6.12603371386111,12.2,3,1,1,39,9.9,8,25,1,190,45,9,3,1,1,2,55,4700,526,0,24,1,2,1,1
2020,"202051DMPRC_pivi","202051DMPRC_pivi",5,4,"2020-September-02","2021-July-21","Pivijay. Magdalena, Colombia",NA,"202051DMPRC_pivi_rep3_CM4919-1_36",3,36,7,6,"check"," (Operator: lizbethpino, Time: )","CM4919-1_is_Veronica","check_released",10.41666667,-74.31666667,51,"Magdalena","Colombia","Subhumid lowland tropics","pivi",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,30.54899329,NA,150,15.41666667,9,96,15.4166666666667,4.70963646554167,11.1,3,1,1,34,8,6,25,2,170,35,9,3,1,2,2,62,4875,405,0,24,1,3,1,5
2020,"202051DMPRC_pivi","202051DMPRC_pivi",5,4,"2020-September-02","2021-July-21","Pivijay. Magdalena, Colombia",NA,"202051DMPRC_pivi_rep3_GM8867-27_35",3,35,7,5,"test"," (Operator: lizbethpino, Time: )","GM8867-27","test",10.41666667,-74.31666667,51,"Magdalena","Colombia","Subhumid lowland tropics","pivi",NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,36.88262167,NA,90,14.58333333,9,96,14.5833333333333,5.37871566020833,10.5,4,1,1,27,7.3,6,25,3,185,15,9,1,1,2,3,50,4925,569,0,24,1,3,1,2
2020,"202051DMPRC_pivi","202051DMPRC_pivi",5,4,"2020-September-02","2021-July-21","Pivijay. Magdalena, Colombia",NA,"202051DMPRC_pivi_rep3_GM8868-59_42",3,42,1,6,"test"," (Operator: lizbethpino, Time: )","GM8868-59","test",10.41666667,-74.31666667,51,"Magdalena","Colombia","Subhumid lowland tropics","pivi",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,34.19409091,NA,190,14.02777778,9,100,14.0277777777778,4.79667108598611,10.1,4,1,1,30,7.4,6,25,2,220,35,9,1,1,2,3,50,4900,500,0,25,1,3,1,1
2020,"202051DMPRC_pivi","202051DMPRC_pivi",5,4,"2020-September-02","2021-July-21","Pivijay. Magdalena, Colombia",NA,"202051DMPRC_pivi_rep3_GM9109-5_29",3,29,1,5,"test"," (Operator: lizbethpino, Time: )","GM9109-5","test",10.41666667,-74.31666667,51,"Magdalena","Colombia","Subhumid lowland tropics","pivi",NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,37.87269213,NA,140,14.44444444,9,96,14.4444444444444,5.47049997433333,10.4,3,1,1,25,5.8,6,25,3,180,35,9,3,1,3,3,50,5000,602,0,24,1,3,1,1
2020,"202051DMPRC_pivi","202051DMPRC_pivi",5,4,"2020-September-02","2021-July-21","Pivijay. Magdalena, Colombia",NA,"202051DMPRC_pivi_rep3_GM9122-1_31",3,31,3,5,"test"," (Operator: lizbethpino, Time: )","GM9122-1","test",10.41666667,-74.31666667,51,"Magdalena","Colombia","Subhumid lowland tropics","pivi",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,34.63386203,NA,180,15,9,100,15,5.1950793045,10.8,4,1,1,27,7,8,25,3,200,20,9,3,1,3,3,53,3625,378,0,25,1,3,1,1
2020,"202051DMPRC_pivi","202051DMPRC_pivi",5,4,"2020-September-02","2021-July-21","Pivijay. Magdalena, Colombia",NA,"202051DMPRC_pivi_rep3_GM9124-13_38",3,38,5,6,"test"," (Operator: lizbethpino, Time: )","GM9124-13","test",10.41666667,-74.31666667,51,"Magdalena","Colombia","Subhumid lowland tropics","pivi",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,36.51195295,NA,155,8.472222222,9,76,8.47222222222222,3.09337379159722,6.1,3,1,1,25,5.2,6,25,2,180,40,9,3,1,2,2,35,4125,469,2,19,1,2,3,1
2020,"202051DMPRC_pivi","202051DMPRC_pivi",5,4,"2020-September-02","2021-July-21","Pivijay. Magdalena, Colombia",NA,"202051DMPRC_pivi_rep3_SM2828-28_37",3,37,6,6,"test"," (Operator: lizbethpino, Time: )","SM2828-28","test",10.41666667,-74.31666667,51,"Magdalena","Colombia","Subhumid lowland tropics","pivi",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,38.15951947,NA,185,16.38888889,9,100,16.3888888888889,6.25392124647222,11.8,3,1,1,38,8.5,8,25,2,195,50,9,3,1,1,3,69,5000,609,0,25,1,3,1,1
2020,"202051DMPRC_pivi","202051DMPRC_pivi",5,4,"2020-September-02","2021-July-21","Pivijay. Magdalena, Colombia",NA,"202051DMPRC_pivi_rep3_SM3559-11_40",3,40,3,6,"test"," (Operator: lizbethpino, Time: )","SM3559-11","test",10.41666667,-74.31666667,51,"Magdalena","Colombia","Subhumid lowland tropics","pivi",NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,36.22779048,NA,155,15.27777778,9,96,15.2777777777778,5.53480132333333,11,4,1,1,31,8.5,6,25,3,185,35,9,1,1,1,3,59,4925,553,0,24,1,3,1,1
2020,"202051DMPRC_pivi","202051DMPRC_pivi",5,4,"2020-September-02","2021-July-21","Pivijay. Magdalena, Colombia",NA,"202051DMPRC_pivi_rep3_SM3640-20_32",3,32,4,5,"test"," (Operator: lizbethpino, Time: )","SM3640-20","test",10.41666667,-74.31666667,51,"Magdalena","Colombia","Subhumid lowland tropics","pivi",NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,36.89191859,NA,145,13.75,9,96,13.75,5.072638806125,9.9,4,1,1,28,6.9,8,25,3,220,10,9,3,1,2,2,56,4750,549,0,24,2,3,1,1
2020,"202051DMPRC_pivi","202051DMPRC_pivi",5,4,"2020-September-02","2021-July-21","Pivijay. Magdalena, Colombia",NA,"202051DMPRC_pivi_rep3_SM3641-2_39",3,39,4,6,"test"," (Operator: lizbethpino, Time: )","SM3641-2","test",10.41666667,-74.31666667,51,"Magdalena","Colombia","Subhumid lowland tropics","pivi",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,35.77022472,NA,200,16.66666667,9,84,16.6666666666667,5.96170412,12,4,1,1,31,8.6,8,25,2,215,40,9,3,1,1,3,62,4900,539,0,21,1,3,1,1
2020,"202051DMPRC_pivi","202051DMPRC_pivi",5,4,"2020-September-02","2021-July-21","Pivijay. Magdalena, Colombia","Caiseli,Caiselli,CAISELLI","202051DMPRC_pivi_rep3_SMB2446-2_30",3,30,2,5,"check"," (Operator: lizbethpino, Time: )","SMB2446-2_is_Caiseli","check_released",10.41666667,-74.31666667,51,"Magdalena","Colombia","Subhumid lowland tropics","pivi",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,35.28781552,NA,220,12.77777778,9,100,12.7777777777778,4.50899864977778,9.2,3,1,1,30,7.2,8,25,1,220,40,9,3,1,2,3,45,4750,511,1,25,1,3,1,2
